STATION,DATE,TMAX,TMIN
USW00013873,4/23/2006,83,55
USW00013873,4/24/2006,85,55
USW00013873,4/25/2006,85,60
USW00013873,4/26/2006,78,62
USW00013873,4/27/2006,75,53
USW00013873,4/28/2006,77,47
USW00013873,4/29/2006,67,51
USW00013873,4/30/2006,61,53
USW00013873,5/1/2006,74,50
USW00013873,5/2/2006,82,47
USW00013873,5/3/2006,84,60
USW00013873,5/4/2006,85,58
USW00013873,5/5/2006,81,63
USW00013873,5/6/2006,81,56
USW00013873,5/7/2006,66,54
USW00013873,5/8/2006,65,53
USW00013873,5/9/2006,68,55
USW00013873,5/10/2006,72,58
